epoch,accuracy,loss,val_accuracy,val_loss
126,0.9832500219345093,0.03766540810465813,0.9456999897956848,0.1657259613275528
127,0.9823499917984009,0.03794286400079727,0.9728000164031982,0.07365377992391586
128,0.9829000234603882,0.038997843861579895,0.9733999967575073,0.06644637137651443
129,0.9837999939918518,0.035979535430669785,0.9724000096321106,0.06464431434869766
130,0.9845250248908997,0.03627326339483261,0.9679999947547913,0.09866075217723846
131,0.9844750165939331,0.03472604230046272,0.9697999954223633,0.06993000209331512
132,0.9834499955177307,0.037105049937963486,0.9700999855995178,0.08454589545726776
133,0.9833499789237976,0.03623460978269577,0.9718999862670898,0.07374035567045212
134,0.9836750030517578,0.03571624681353569,0.9623000025749207,0.09671639651060104
135,0.9842000007629395,0.03536010906100273,0.9740999937057495,0.06693166494369507
136,0.9836249947547913,0.03603729233145714,0.9746000170707703,0.06763065606355667
137,0.984499990940094,0.0351419635117054,0.9718999862670898,0.07488341629505157
138,0.9843500256538391,0.0353117510676384,0.9695000052452087,0.07283683866262436
139,0.9849249720573425,0.03430566564202309,0.9721999764442444,0.0714358538389206
140,0.9850249886512756,0.0349186472594738,0.967199981212616,0.09246776252985
141,0.9851999878883362,0.032729942351579666,0.9700000286102295,0.08901877701282501
142,0.9852499961853027,0.03332148864865303,0.9708999991416931,0.07057937979698181
143,0.9857000112533569,0.03417045623064041,0.9718999862670898,0.07548900693655014
144,0.9851750135421753,0.03312455117702484,0.9695000052452087,0.08295299112796783
145,0.9854750037193298,0.03245864808559418,0.9592999815940857,0.10886386781930923
146,0.9851499795913696,0.03326382860541344,0.9721999764442444,0.0854371190071106
147,0.9855750203132629,0.032633449882268906,0.9707000255584717,0.07350607216358185
148,0.9843999743461609,0.034056223928928375,0.972599983215332,0.07311990112066269
149,0.9854000210762024,0.03289239853620529,0.9714999794960022,0.07665692269802094
150,0.9855499863624573,0.03292270377278328,0.9739999771118164,0.06568464636802673
151,0.9855750203132629,0.03176327794790268,0.890999972820282,0.3538815677165985
152,0.9852250218391418,0.03385946527123451,0.9696000218391418,0.07640411704778671
153,0.9867249727249146,0.03013993240892887,0.972100019454956,0.07032711803913116
154,0.9860249757766724,0.0314403735101223,0.9635999798774719,0.10228032618761063
155,0.9857249855995178,0.031880833208560944,0.9740999937057495,0.08230946958065033
156,0.9855750203132629,0.031881969422101974,0.9688000082969666,0.07845108956098557
157,0.9869250059127808,0.03114999644458294,0.9732999801635742,0.08597691357135773
158,0.9866250157356262,0.03095400147140026,0.9704999923706055,0.07880991697311401
159,0.9866750240325928,0.030109558254480362,0.9713000059127808,0.0716065987944603
160,0.98642498254776,0.03121219575405121,0.9702000021934509,0.08246397972106934
161,0.9871749877929688,0.029537636786699295,0.9739999771118164,0.06811235845088959
162,0.98642498254776,0.030454445630311966,0.9725000262260437,0.08195469528436661
163,0.9868500232696533,0.029878076165914536,0.9710000157356262,0.07087604701519012
164,0.9869750142097473,0.029743805527687073,0.9722999930381775,0.07140058279037476
165,0.9873999953269958,0.029875317588448524,0.9703999757766724,0.08691378682851791
166,0.9868500232696533,0.030251827090978622,0.9670000076293945,0.10144253820180893
167,0.9873250126838684,0.029053768143057823,0.972100019454956,0.0784972682595253
168,0.9856500029563904,0.0313117541372776,0.9556999802589417,0.129108265042305
169,0.9870749711990356,0.029443100094795227,0.9746000170707703,0.07855311781167984
170,0.9879500269889832,0.029409877955913544,0.9702000021934509,0.07885430753231049
171,0.9876750111579895,0.02798009105026722,0.972599983215332,0.0758417472243309
172,0.9876999855041504,0.02830146811902523,0.9735000133514404,0.08704818785190582
173,0.9887499809265137,0.026734894141554832,0.9732999801635742,0.0913470983505249
174,0.9881250262260437,0.027703307569026947,0.972599983215332,0.07356817275285721
175,0.9880499839782715,0.02754928544163704,0.9714999794960022,0.07659498602151871
176,0.9883750081062317,0.027447262778878212,0.9735000133514404,0.0765826553106308
177,0.9871749877929688,0.028150366619229317,0.9732000231742859,0.08602380007505417
178,0.9878000020980835,0.028333013877272606,0.9724000096321106,0.07400457561016083
179,0.9878749847412109,0.02732735313475132,0.9732999801635742,0.07470694184303284
180,0.9888749718666077,0.025162193924188614,0.9674000144004822,0.10431695729494095
181,0.9885500073432922,0.025937506929039955,0.9702000021934509,0.09324837476015091
182,0.9884750247001648,0.026607489213347435,0.9702000021934509,0.08313141763210297
183,0.9881749749183655,0.027441369369626045,0.9703999757766724,0.07870636880397797
184,0.9886500239372253,0.026695340871810913,0.9666000008583069,0.09488002210855484
185,0.9887999892234802,0.025690801441669464,0.9685999751091003,0.0986831784248352
186,0.989300012588501,0.025444984436035156,0.9702000021934509,0.10113580524921417
187,0.989425003528595,0.02547757513821125,0.9721999764442444,0.08466921001672745
188,0.9890000224113464,0.02640092559158802,0.9717000126838684,0.08022689074277878
189,0.9888250231742859,0.025990938767790794,0.9718999862670898,0.08544962853193283
190,0.9891999959945679,0.024517666548490524,0.9714999794960022,0.07753060013055801
191,0.9889500141143799,0.025523845106363297,0.9667999744415283,0.09502551704645157
192,0.9890000224113464,0.024454645812511444,0.9732999801635742,0.08191266655921936
193,0.9894000291824341,0.024796878919005394,0.9725000262260437,0.09581883251667023
194,0.9897249937057495,0.024767212569713593,0.9747999906539917,0.08275146037340164
195,0.9899500012397766,0.02407964877784252,0.9728000164031982,0.09385303407907486
196,0.989425003528595,0.024794364348053932,0.9735000133514404,0.09082379937171936
197,0.989674985408783,0.02408180758357048,0.9570000171661377,0.15812557935714722
198,0.9894499778747559,0.02427733689546585,0.973800003528595,0.07744757831096649
199,0.9901000261306763,0.023480482399463654,0.9707000255584717,0.08489523828029633
200,0.9905999898910522,0.0225230660289526,0.9735000133514404,0.08870455622673035
201,0.9901750087738037,0.022559981793165207,0.9711999893188477,0.08897809684276581
202,0.9905499815940857,0.0220443457365036,0.9721999764442444,0.08878318220376968
203,0.9896500110626221,0.025032905861735344,0.9739999771118164,0.08718239516019821
204,0.989799976348877,0.02500081993639469,0.9728999733924866,0.08588679134845734
205,0.9904000163078308,0.02268049493432045,0.9707000255584717,0.0890447348356247
206,0.9908499717712402,0.021425819024443626,0.972599983215332,0.0927557647228241
207,0.9899749755859375,0.024139434099197388,0.9726999998092651,0.09100662916898727
208,0.9904749989509583,0.022627877071499825,0.9711999893188477,0.09332088381052017
209,0.9911500215530396,0.021100042387843132,0.9732999801635742,0.09381800889968872
210,0.9903500080108643,0.022583384066820145,0.9724000096321106,0.08216486871242523
211,0.9911500215530396,0.02145036682486534,0.9702000021934509,0.08301456272602081
212,0.9910500049591064,0.02162451110780239,0.9710999727249146,0.0816575363278389
213,0.9899749755859375,0.023916879668831825,0.9718000292778015,0.08807961642742157
214,0.991599977016449,0.020610375329852104,0.972100019454956,0.10622329264879227
215,0.9902999997138977,0.022041743621230125,0.9710000157356262,0.09029710292816162
216,0.9916999936103821,0.020461229607462883,0.9735000133514404,0.09125789999961853
217,0.991474986076355,0.01964065060019493,0.9693999886512756,0.09473741799592972
218,0.9915500283241272,0.019405096769332886,0.9702000021934509,0.09373653680086136
219,0.9909250140190125,0.022485552355647087,0.9624000191688538,0.12521910667419434
220,0.9915249943733215,0.02032715640962124,0.9708999991416931,0.10438216477632523
221,0.9905750155448914,0.0241832435131073,0.9685999751091003,0.0969303622841835
222,0.9919999837875366,0.020209839567542076,0.9696999788284302,0.09467344731092453
223,0.9916250109672546,0.01956087164580822,0.9731000065803528,0.09259526431560516
224,0.9908999800682068,0.021048659458756447,0.9707000255584717,0.1118493378162384
225,0.9920499920845032,0.01897299848496914,0.9704999923706055,0.10518267750740051
226,0.9918249845504761,0.020405326038599014,0.9722999930381775,0.09364478290081024
227,0.9923250079154968,0.018856123089790344,0.9724000096321106,0.09303319454193115
228,0.9917500019073486,0.019905995577573776,0.9690999984741211,0.09878044575452805
229,0.9913250207901001,0.02119551971554756,0.9697999954223633,0.09498281031847
230,0.9925249814987183,0.018825488165020943,0.9732999801635742,0.09083569049835205
231,0.9926249980926514,0.01912483386695385,0.9707000255584717,0.10010495781898499
232,0.9920750260353088,0.01859687641263008,0.9695000052452087,0.10293780267238617
233,0.992900013923645,0.017153408378362656,0.9722999930381775,0.09375955909490585
234,0.9929500222206116,0.017780780792236328,0.9699000120162964,0.12127874791622162
235,0.9926750063896179,0.017833637073636055,0.972599983215332,0.09763992577791214
236,0.9913250207901001,0.021163513883948326,0.9664999842643738,0.11289899796247482
237,0.9913750290870667,0.021050116047263145,0.9718000292778015,0.11848283559083939
238,0.992900013923645,0.017272908240556717,0.9726999998092651,0.09510686248540878
239,0.9927999973297119,0.018612006679177284,0.9732000231742859,0.09891535341739655
240,0.9933000206947327,0.016165276989340782,0.9695000052452087,0.10719465464353561
241,0.9918749928474426,0.019441191107034683,0.9740999937057495,0.10045676678419113
242,0.9934999942779541,0.01646500639617443,0.968500018119812,0.10850723832845688
243,0.9927250146865845,0.017906198278069496,0.9717000126838684,0.0963904932141304
244,0.9931250214576721,0.016292735934257507,0.972000002861023,0.10139448940753937
245,0.992900013923645,0.016910424456000328,0.9663000106811523,0.11968737840652466
246,0.9935250282287598,0.01624372974038124,0.972599983215332,0.0980357676744461
247,0.9935250282287598,0.016662253066897392,0.9689000248908997,0.1108073741197586
248,0.9927999973297119,0.017471563071012497,0.9732999801635742,0.10423462092876434
249,0.993274986743927,0.016643352806568146,0.9674999713897705,0.11877076327800751
250,0.9929249882698059,0.01738779991865158,0.9710999727249146,0.10262055695056915
251,0.9926999807357788,0.0178422462195158,0.9642000198364258,0.14322881400585175
252,0.9923250079154968,0.018572930246591568,0.9681000113487244,0.11430194973945618
253,0.9929500222206116,0.01716473326086998,0.9703999757766724,0.10105261951684952
254,0.9941250085830688,0.015464875847101212,0.9715999960899353,0.10859905928373337
255,0.9936749935150146,0.015676187351346016,0.9718999862670898,0.09897403419017792
256,0.9930750131607056,0.017580732703208923,0.9731000065803528,0.10649177432060242
257,0.9926750063896179,0.017533516511321068,0.9690999984741211,0.11105678975582123
258,0.994825005531311,0.013765687122941017,0.9729999899864197,0.11451694369316101
259,0.9929500222206116,0.017893800511956215,0.9728000164031982,0.10591733455657959
260,0.9942749738693237,0.014813894405961037,0.9641000032424927,0.1471390724182129
261,0.9936500191688538,0.015112140215933323,0.9731000065803528,0.10900914669036865
262,0.9943000078201294,0.014368386939167976,0.9714000225067139,0.1055871844291687
263,0.993399977684021,0.017483187839388847,0.9728000164031982,0.1185377687215805
264,0.9940000176429749,0.015328488312661648,0.9725000262260437,0.10112718492746353
265,0.9937750101089478,0.01614738069474697,0.9722999930381775,0.11101162433624268
266,0.9941250085830688,0.015128391794860363,0.9706000089645386,0.10888882726430893
267,0.9945999979972839,0.013887885957956314,0.9726999998092651,0.12805289030075073
268,0.9945250153541565,0.014123808592557907,0.9729999899864197,0.1215541884303093
269,0.9937750101089478,0.01621660217642784,0.972100019454956,0.1037595123052597
270,0.9934499859809875,0.01674867421388626,0.972599983215332,0.10830307751893997
271,0.9933750033378601,0.01631251908838749,0.970300018787384,0.12010334432125092
272,0.9943749904632568,0.013927352614700794,0.9700000286102295,0.12587150931358337
273,0.9941750168800354,0.014426260255277157,0.9707000255584717,0.10459063947200775
274,0.9952999949455261,0.01295618899166584,0.9714999794960022,0.11845854669809341
275,0.9940000176429749,0.015580901876091957,0.9724000096321106,0.1142474114894867
276,0.9951249957084656,0.012935728766024113,0.9718000292778015,0.12790632247924805
277,0.9937250018119812,0.01489537488669157,0.9728000164031982,0.11120899766683578
278,0.9934750199317932,0.016028927639126778,0.9718000292778015,0.10764144361019135
279,0.9944000244140625,0.013735976070165634,0.9714999794960022,0.11284398287534714
280,0.9944249987602234,0.013974335975944996,0.972599983215332,0.11253047734498978
281,0.9955999851226807,0.01142051350325346,0.9728000164031982,0.12163476645946503
282,0.9944499731063843,0.014551864936947823,0.964900016784668,0.13639679551124573
283,0.9935749769210815,0.016211694106459618,0.9735000133514404,0.11685631424188614
284,0.9939249753952026,0.016086779534816742,0.9656999707221985,0.13737158477306366
285,0.9936500191688538,0.015170424245297909,0.9714000225067139,0.11394167691469193
286,0.9949250221252441,0.013112225569784641,0.9714999794960022,0.11579195410013199
287,0.9946749806404114,0.013214058242738247,0.9717000126838684,0.11824614554643631
288,0.9948750138282776,0.013232450932264328,0.964900016784668,0.14798374474048615
289,0.994825005531311,0.01246345229446888,0.9711999893188477,0.11955134570598602
290,0.9952750205993652,0.01222275197505951,0.9629999995231628,0.148926243185997
291,0.9946249723434448,0.013991128653287888,0.9713000059127808,0.12569686770439148
292,0.9939749836921692,0.014396863989531994,0.9675999879837036,0.13860256969928741
293,0.9936500191688538,0.01542703714221716,0.9707000255584717,0.13174062967300415
294,0.9954000115394592,0.013022465631365776,0.9707000255584717,0.13890132308006287
295,0.9954500198364258,0.01188719179481268,0.9726999998092651,0.1248578280210495
296,0.9952250123023987,0.012343267910182476,0.9731000065803528,0.11990809440612793
297,0.995199978351593,0.012233777903020382,0.9708999991416931,0.11757706105709076
298,0.9959750175476074,0.011400789022445679,0.9715999960899353,0.11104943603277206
299,0.9946749806404114,0.013688089326024055,0.9711999893188477,0.123619943857193
300,0.9942499995231628,0.014567379839718342,0.9725000262260437,0.12819908559322357
301,0.9938499927520752,0.015991071239113808,0.972599983215332,0.11934755742549896
302,0.9958750009536743,0.010776732116937637,0.9717000126838684,0.11767586320638657
303,0.9961249828338623,0.010334099642932415,0.9706000089645386,0.12838269770145416
304,0.9954249858856201,0.012166209518909454,0.972100019454956,0.13002926111221313
305,0.9955999851226807,0.01219524722546339,0.9690999984741211,0.1298883855342865
306,0.996275007724762,0.010124575346708298,0.9699000120162964,0.12745170295238495
307,0.9950500130653381,0.012668331153690815,0.9700999855995178,0.11867991089820862
308,0.9940500259399414,0.015833893790841103,0.9729999899864197,0.12791496515274048
309,0.9947749972343445,0.013417131267488003,0.9717000126838684,0.11258041858673096
310,0.9959250092506409,0.010785374790430069,0.9686999917030334,0.12995177507400513
311,0.996025025844574,0.010276281274855137,0.9743000268936157,0.1303071677684784
312,0.9950000047683716,0.013787019066512585,0.9735999703407288,0.11877325177192688
313,0.9958500266075134,0.010375794023275375,0.9682000279426575,0.1413680613040924
314,0.9953500032424927,0.012348981574177742,0.9696999788284302,0.1378931701183319
315,0.9954749941825867,0.012177851982414722,0.9747999906539917,0.13139526546001434
316,0.9944750070571899,0.014119886793196201,0.9732000231742859,0.12439621239900589
317,0.9941499829292297,0.015009227208793163,0.9718999862670898,0.12711291015148163
318,0.9954500198364258,0.011496554128825665,0.9722999930381775,0.12947024405002594
319,0.9956499934196472,0.01190170831978321,0.9721999764442444,0.12832704186439514
320,0.9955499768257141,0.011537476442754269,0.9713000059127808,0.1403256207704544
321,0.9959250092506409,0.011652698740363121,0.9708999991416931,0.13716432452201843
322,0.9951500296592712,0.012753300368785858,0.972000002861023,0.11670522391796112
323,0.9955999851226807,0.010997198522090912,0.9711999893188477,0.13277758657932281
324,0.9955250024795532,0.012063967064023018,0.9718000292778015,0.12014458328485489
325,0.9963750243186951,0.009907669387757778,0.9725000262260437,0.12414151430130005
326,0.9955999851226807,0.011979147791862488,0.97079998254776,0.13385167717933655
327,0.9953500032424927,0.012140287086367607,0.9711999893188477,0.14064589142799377
328,0.9959250092506409,0.012094142846763134,0.9726999998092651,0.1274941861629486
329,0.9959499835968018,0.011455288156867027,0.9591000080108643,0.2014969289302826
330,0.9962000250816345,0.010087312199175358,0.9711999893188477,0.14587225019931793
331,0.995199978351593,0.013209431432187557,0.9667999744415283,0.131323903799057
332,0.9961749911308289,0.010287532582879066,0.9729999899864197,0.13658224046230316
333,0.9965500235557556,0.00893925130367279,0.9728000164031982,0.1339377760887146
334,0.9964749813079834,0.01028076745569706,0.9732000231742859,0.1386650651693344
335,0.9959250092506409,0.011403372511267662,0.9713000059127808,0.17267894744873047
336,0.996399998664856,0.009508439339697361,0.9726999998092651,0.12916068732738495
337,0.9964749813079834,0.009560718201100826,0.9728999733924866,0.16209033131599426
338,0.9950500130653381,0.014267944730818272,0.9721999764442444,0.13166603446006775
339,0.9961000084877014,0.011729170568287373,0.9735999703407288,0.12784160673618317
340,0.9957000017166138,0.011271955445408821,0.9722999930381775,0.13816574215888977
341,0.996399998664856,0.009554045274853706,0.9721999764442444,0.14592863619327545
342,0.9970499873161316,0.008543639443814754,0.9736999869346619,0.16218246519565582
343,0.9961000084877014,0.010202566161751747,0.9715999960899353,0.14325407147407532
344,0.9967749714851379,0.008744756691157818,0.9732000231742859,0.1421850621700287
345,0.9960749745368958,0.010799378156661987,0.9650999903678894,0.18825629353523254
346,0.9955750107765198,0.011641662567853928,0.9715999960899353,0.14530140161514282
347,0.9961249828338623,0.011276200413703918,0.972000002861023,0.13476209342479706
348,0.9962000250816345,0.009879965335130692,0.9708999991416931,0.13659633696079254
349,0.9958999752998352,0.01177575159817934,0.9732999801635742,0.14151208102703094
350,0.9958500266075134,0.011841554194688797,0.9728999733924866,0.13450032472610474
351,0.9962000250816345,0.010447470471262932,0.9718000292778015,0.12773583829402924
352,0.9955499768257141,0.012964561581611633,0.948199987411499,0.2975707948207855
353,0.9958750009536743,0.01224516611546278,0.9710000157356262,0.13999344408512115
354,0.9969499707221985,0.00808358658105135,0.9731000065803528,0.13955257833003998
355,0.9964749813079834,0.009445282630622387,0.972000002861023,0.14197564125061035
356,0.9962499737739563,0.010877572931349277,0.9703999757766724,0.12511855363845825
357,0.9969000220298767,0.008482543751597404,0.9710999727249146,0.14087092876434326
358,0.9970999956130981,0.008853821083903313,0.9728999733924866,0.14367006719112396
359,0.99652498960495,0.009745294228196144,0.9728999733924866,0.1328597366809845
360,0.9962000250816345,0.010384196415543556,0.9685999751091003,0.1394324153661728
361,0.9972500205039978,0.007865025661885738,0.9684000015258789,0.1578950583934784
362,0.99652498960495,0.009901276789605618,0.9674000144004822,0.18881559371948242
363,0.9955000281333923,0.011919641867280006,0.9740999937057495,0.1387636512517929
364,0.9979000091552734,0.006751796696335077,0.9728999733924866,0.14049841463565826
365,0.9969750046730042,0.009697278961539268,0.9693999886512756,0.14922700822353363
366,0.9958500266075134,0.011455592699348927,0.972100019454956,0.13789032399654388
367,0.9957249760627747,0.011386250145733356,0.9713000059127808,0.14403341710567474
368,0.9967749714851379,0.009631226770579815,0.9717000126838684,0.14149247109889984
